Id;X;Y
8261;21.2802908;48.738814
8262;21.2803253;48.7388493
8263;21.2803804;48.7388816
8264;21.2805169;48.738931
8265;21.2806013;48.7389711
8266;21.2806399;48.7390002
8267;21.2806623;48.7390281
8268;21.2806712;48.7390891
8269;21.280666;48.7391563
8270;21.2806443;48.7392145
8271;21.2805988;48.7392744
8272;21.2804691;48.7394156
8273;21.2804328;48.7394577
8274;21.2806742;48.7377087
8275;21.2804053;48.7376345
8276;21.2800835;48.7375458
8277;21.2800129;48.7375263
8278;21.2808005;48.737855
8279;21.2807415;48.7379315
8280;21.2806858;48.7380183
8281;21.280597;48.7381553
8282;21.2804581;48.7383695
8283;21.2804015;48.7384587
8284;21.2809544;48.7377901
8285;21.2798702;48.7374888
8286;21.2798113;48.7374735
8287;21.2797462;48.7374539
8288;21.2797237;48.7374406
8289;21.2797063;48.7374261
8290;21.2796965;48.7374111
8291;21.2796918;48.7373949
8292;21.2796926;48.7373748
8293;21.2796984;48.7373547
8294;21.2797096;48.7373372
8295;21.2797259;48.7373208
8296;21.2797466;48.7373079
8297;21.2797706;48.7372973
8298;21.2797949;48.7372918
8299;21.2798176;48.7372886
8300;21.2798455;48.7372873
8301;21.2798701;48.7372894
8302;21.279903;48.7372954
8303;21.2799334;48.7373059
8304;21.2799568;48.737319
8305;21.2799752;48.7373365
8306;21.2799851;48.737356
8307;21.2799883;48.7373754
8308;21.2799883;48.7373947
8309;21.2799841;48.7374123
8310;21.2799726;48.7374392
8311;21.2799603;48.7374643
8312;21.2799603;48.7374643
8313;21.2799726;48.7374392
8314;21.2799841;48.7374123
8315;21.2799883;48.7373947
8316;21.2799883;48.7373754
8317;21.2799851;48.737356
8318;21.2799752;48.7373365
8319;21.2799568;48.737319
8320;21.2799334;48.7373059
8321;21.279903;48.7372954
8322;21.2798701;48.7372894
8323;21.2798455;48.7372873
8324;21.2798176;48.7372886
8325;21.2797949;48.7372918
8326;21.2797706;48.7372973
8327;21.2797466;48.7373079
8328;21.2797259;48.7373208
8329;21.2797096;48.7373372
8330;21.2796984;48.7373547
8331;21.2796926;48.7373748
8332;21.2796918;48.7373949
8333;21.2796965;48.7374111
8334;21.2797063;48.7374261
8335;21.2797237;48.7374406
8336;21.2797462;48.7374539
8337;21.2798113;48.7374735
8338;21.2798702;48.7374888
8339;21.2800129;48.7375263
8340;21.2800835;48.7375458
8341;21.2804053;48.7376345
8342;21.2806742;48.7377087
8343;21.2856055;48.7344551
8344;21.2857952;48.7344377
8345;21.2974494;48.7336513
8346;21.2973148;48.7339117
8347;21.2971958;48.7340792
8348;21.2970178;48.734293
8349;21.2969114;48.7343929
8350;21.2967554;48.7345393
8351;21.2966546;48.7346196
8352;21.2964418;48.7347891
8353;21.2963714;48.7348333
8354;21.2974784;48.7335238
8355;21.2855768;48.7275216
8356;21.2855246;48.7275565
8357;21.2852226;48.7276603
8358;21.2851742;48.7276843
8359;21.2851339;48.7277162
8360;21.2851292;48.7277553
8361;21.2851548;48.7277932
8362;21.2851928;48.7278226
8363;21.2852466;48.7278437
8364;21.2855306;48.7274647
8365;21.2854254;48.7274453
8366;21.2853355;48.7274427
8367;21.2852232;48.727448
8368;21.2851321;48.7274616
8369;21.2850191;48.727486
8370;21.2849261;48.727516
8371;21.2848671;48.727546
8372;21.2848117;48.7275826
8373;21.2847461;48.727638
8374;21.2846976;48.7276814
8375;21.2846419;48.7277461
8376;21.2845939;48.7278414
8377;21.2845939;48.7278414
8378;21.2846419;48.7277461
8379;21.2846976;48.7276814
8380;21.2847461;48.727638
8381;21.2848117;48.7275826
8382;21.2848671;48.727546
8383;21.2849261;48.727516
8384;21.2850191;48.727486
8385;21.2851321;48.7274616
8386;21.2852232;48.727448
8387;21.2853355;48.7274427
8388;21.2854254;48.7274453
8389;21.2855306;48.7274647
8390;21.2877472;48.7287232
8391;21.2876483;48.7288333
8392;21.2875404;48.728949
8393;21.2875081;48.7289836
8394;21.2874893;48.7290037
8395;21.2874408;48.7290557
8396;21.2874104;48.7290883
8397;21.2895162;48.727013
8398;21.2894174;48.7270459
8399;21.289303;48.7270703
8400;21.2891316;48.7270651
8401;21.2878308;48.7270244
8402;21.287806;48.7270236
8403;21.2876682;48.727019
8404;21.2875783;48.727025
8405;21.2874974;48.7270403
8406;21.2874293;48.7270592
8407;21.2873425;48.7270983
8408;21.2872778;48.7271397
8409;21.2872305;48.7271898
8410;21.2871858;48.7272544
8411;21.2871594;48.7273258
8412;21.2871433;48.7274324
8413;21.2871474;48.7275295
8414;21.2898634;48.727029
8415;21.2904665;48.7273635
8416;21.2898634;48.727029
8417;21.2872076;48.7276647
8418;21.287354;48.7278146
8419;21.2871122;48.7276956
8420;21.2843035;48.7348973
8421;21.2841025;48.7346702
8422;21.2834942;48.7339892
8423;21.2834003;48.733876
8424;21.2833682;48.7338095
8425;21.283351;48.7337349
8426;21.2833424;48.7336546
8427;21.2833534;48.7335761
8428;21.2833869;48.7334878
8429;21.2834215;48.7334239
8430;21.2839466;48.7324506
8431;21.2840214;48.732312
8432;21.2839704;48.7342442
8433;21.2836441;48.7338785
8434;21.283597;48.7338176
8435;21.2835755;48.7337606
8436;21.2835591;48.7336756
8437;21.2835609;48.733606
8438;21.2835799;48.733551
8439;21.2836194;48.7334757
8440;21.2837291;48.7332683
8441;21.2841425;48.7325363
8442;21.2841555;48.7325064
8443;21.2841602;48.7324723
8444;21.2841388;48.7323048
8445;21.2799612;48.7316122
8446;21.2799564;48.7317254
8447;21.2799402;48.7319711
8448;21.2799381;48.732003
8449;21.279959;48.7320386
8450;21.28001;48.7320688
8451;21.2800786;48.7320849
8452;21.2801459;48.7320811
8453;21.2802059;48.7320635
8454;21.2485323;48.7283235
8455;21.2485491;48.7283014
8456;21.2484798;48.7283926
8457;21.2483903;48.7285104
8458;21.2481897;48.7287744
8459;21.2480803;48.7289184
8460;21.2479665;48.7290681
8461;21.2478601;48.729208
8462;21.2477781;48.729316
8463;21.2477672;48.7293312
8464;21.2477017;48.7294165
8465;21.2476248;48.7295177
8466;21.2485544;48.7283718
8467;21.2492752;48.7286254
8468;21.2498463;48.7288262
8469;21.2500047;48.7288788
8470;21.2497458;48.7292121
8471;21.245838;48.7289883
8472;21.2457998;48.7289752
8473;21.2458275;48.7290619
8474;21.2455929;48.7293536
8475;21.2452856;48.7297357
8476;21.2452581;48.7297706
8477;21.2502758;48.7360641
8478;21.2507349;48.7355366
8479;21.2507403;48.7362657
8480;21.2507688;48.7362755
8481;21.2507938;48.7362841
8482;21.2512328;48.7364354
8483;21.2520476;48.73671
8484;21.2528568;48.7369846
8485;21.2497379;48.7359141
8486;21.2496471;48.7358807
8487;21.2492557;48.7357367
8488;21.2489515;48.7356234
8489;21.2484252;48.7354274
8490;21.2471509;48.7351741
8491;21.2470099;48.7353716
8492;21.2468512;48.7356128
8493;21.2467413;48.7357508
8494;21.2466518;48.7359034
8495;21.2465494;48.7360938
8496;21.2465258;48.7361702
8497;21.2473769;48.7350364
8498;21.2474088;48.7350482
8499;21.2477288;48.735166
8500;21.2479654;48.7352552
8501;21.2472018;48.7349778
8502;21.2471609;48.7349636
8503;21.2514171;48.734711
8504;21.2514009;48.734745
8505;21.2515807;48.7346861
8506;21.2516247;48.7347017
8507;21.2524402;48.7349901
8508;21.2484247;48.7335964
8509;21.2479339;48.7341751
8510;21.2484211;48.7335309
8511;21.2484009;48.7334949
8512;21.247016;48.7364735
8513;21.2468728;48.7364208
8514;21.2468514;48.7363981
8515;21.2468619;48.7363712
8516;21.2469816;48.7362264
8517;21.2472081;48.7359403
8518;21.2472111;48.7359366
8519;21.2474902;48.7355892
8520;21.2475464;48.7355193
8521;21.2475675;48.7354969
8522;21.2476049;48.7354807
8523;21.247661;48.7354846
8524;21.2479338;48.7355818
8525;21.2479671;48.7355937
8526;21.2480024;48.7355507
8527;21.2481424;48.73538
8528;21.2527397;48.7286618
8529;21.2527102;48.7286381
8530;21.2524529;48.7290453
8531;21.2522967;48.729224
8532;21.2522545;48.7292767
8533;21.2521841;48.7293762
8534;21.2521291;48.7294443
8535;21.2517832;48.7298238
8536;21.2316295;48.7306009
8537;21.2326874;48.7313395
8538;21.23146;48.7305921
8539;21.2313148;48.7306431
8540;21.2311665;48.7307003
8541;21.2318407;48.7304884
8542;21.2321553;48.7304139
8543;21.2325601;48.7303167
8544;21.2300477;48.7314071
8545;21.2310863;48.7321539
8546;21.2312202;48.7322501
8547;21.231601;48.732524
8548;21.2320662;48.7328549
8549;21.2322611;48.7326867
8550;21.2323232;48.7326267
8551;21.2323731;48.7325683
8552;21.2324059;48.7325157
8553;21.2324327;48.7324599
8554;21.2324657;48.7323654
8555;21.2324897;48.7322795
8556;21.2324942;48.7322346
8557;21.2324685;48.7321734
8558;21.2324469;48.7321201
8559;21.2294896;48.7315651
8560;21.229214;48.7317208
8561;21.2288492;48.7319256
8562;21.2286579;48.732033
8563;21.2284786;48.732144
8564;21.2282607;48.7322803
8565;21.228103;48.7323871
8566;21.2279214;48.7325232
8567;21.2303753;48.7310917
8568;21.2306219;48.7309675
8569;21.2329355;48.731105
8570;21.2332379;48.730822
8571;21.2333833;48.7308386
8572;21.2326573;48.7284884
8573;21.2325947;48.7285
8574;21.232547;48.728506
8575;21.2324867;48.7285061
8576;21.2321694;48.7285012
8577;21.2320917;48.7285012
8578;21.2320114;48.7285091
8579;21.2319406;48.7285255
8580;21.2319029;48.7285354
8581;21.2318648;48.7285454
8582;21.2013551;48.6411228
8583;21.2012699;48.6411766
8584;21.2011895;48.641236
8585;21.2011228;48.6412942
8586;21.2010672;48.6413566
8587;21.2010078;48.6414497
8588;21.2016596;48.6409757
8589;21.2022766;48.6407355
8590;21.2023659;48.6407008
8591;21.2013676;48.6410602
8592;21.2012443;48.6410687
8593;21.2011399;48.6410703
8594;21.2010458;48.641063
8595;21.2009472;48.6410473
8596;21.2008338;48.6410189
8597;21.2007184;48.6409823
8598;21.2736425;48.7524599
8599;21.2737398;48.7525741
8600;21.2738665;48.7527462
8601;21.2739061;48.7528061
8602;21.2739858;48.7529312
8603;21.27401;48.7529711
8604;21.2734872;48.7523143
8605;21.2734015;48.7522446
8606;21.2733151;48.7521796
8607;21.2732277;48.7521191
8608;21.2731694;48.7520838
8609;21.2730534;48.7520207
8610;21.2729464;48.7519699
8611;21.2734769;48.7524645
8612;21.2731759;48.7527824
8613;21.27401;48.7529711
8614;21.2739858;48.7529312
8615;21.2739061;48.7528061
8616;21.2738665;48.7527462
8617;21.2737398;48.7525741
8618;21.2736425;48.7524599
8619;21.2740726;48.753225
8620;21.2740463;48.7532383
8621;21.2740293;48.7532547
8622;21.2740101;48.7532781
8623;21.2738926;48.7534216
8624;21.2738164;48.7535023
8625;21.2737775;48.7535435
8626;21.2737181;48.7536064
8627;21.2736631;48.7536647
8628;21.2736105;48.7537203
8629;21.2735486;48.7537859
8630;21.2749114;48.7543947
8631;21.2749791;48.7545159
8632;21.2750299;48.7546155
8633;21.2750691;48.7547148
8634;21.2750902;48.754792
8635;21.2751018;48.7548557
8636;21.2751094;48.7549148
8637;21.2751108;48.7549737
8638;21.2751091;48.7550341
8639;21.2751015;48.7550933
8640;21.2750733;48.7552225
8641;21.2745094;48.7540258
8642;21.2744418;48.7540688
8643;21.2732448;48.7575291
8644;21.2733397;48.7575612
8645;21.2735337;48.757642
8646;21.2737332;48.7577252
8647;21.2739709;48.7578242
8648;21.2741618;48.7579037
8649;21.2743609;48.7579866
8650;21.2745664;48.7580722
8651;21.2736213;48.756991
8652;21.2737756;48.7568254
8653;21.2739691;48.7566177
8654;21.2741916;48.7563788
8655;21.272229;48.7584805
8656;21.2725162;48.7581773
8657;21.2721772;48.7583492
8658;21.2683473;48.7601796
8659;21.268303;48.7601748
8660;21.2682233;48.7601665
8661;21.2681641;48.7601594
8662;21.2681132;48.7601504
8663;21.2680584;48.7601264
8664;21.2684729;48.7602662
8665;21.2684583;48.7604567
8666;21.2684537;48.7605415
8667;21.268452;48.7606591
8668;21.2684551;48.7607283
8669;21.2684685;48.7608087
8670;21.2684894;48.7608948
8671;21.2685247;48.761005
8672;21.2685669;48.7610988
8673;21.2685982;48.7611625
8674;21.2686581;48.7612555
8675;21.2687059;48.7613143
8676;21.26875;48.7613578
8677;21.2688103;48.7614043
8678;21.2689558;48.7615125
8679;21.269154;48.7616444
8680;21.2692846;48.7617278
8681;21.26937;48.7617743
8682;21.2694307;48.7618008
8683;21.2694593;48.7618095
8684;21.2694866;48.7618159
8685;21.2695177;48.7618171
8686;21.2695434;48.7618155
8687;21.2695638;48.7618123
8688;21.269593;48.7618037
8689;21.2696157;48.7617926
8690;21.2696716;48.7617529
8691;21.2697565;48.7616799
8692;21.2698137;48.7616331
8693;21.2698968;48.7615537
8694;21.2699409;48.7615098
8695;21.26998;48.761464
8696;21.2700095;48.7614241
8697;21.2700314;48.7613907
8698;21.2700554;48.7613442
8699;21.2701246;48.7612024
8700;21.2686592;48.7586383
8701;21.26872;48.7586237
8702;21.2689486;48.7585541
8703;21.2692459;48.7584335
8704;21.2693338;48.7583891
8705;21.2685837;48.7587525
8706;21.2685626;48.7590592
8707;21.2685796;48.7586005
8708;21.2685723;48.7585586
8709;21.2685302;48.7584232
8710;21.2684822;48.7582901
8711;21.272775;48.7526693
8712;21.2726359;48.7528087
8713;21.2724729;48.7529859
8714;21.2721027;48.7533883
8715;21.2718503;48.7536594
8716;21.2716472;48.7538671
8717;21.2715796;48.7538881
8718;21.2731759;48.7527824
8719;21.2734769;48.7524645
8720;21.2714326;48.7538738
8721;21.2712363;48.7537843
8722;21.2711857;48.7537462
8723;21.2711647;48.7536921
8724;21.2711761;48.7536412
8725;21.2716007;48.7531864
8726;21.2719173;48.7528535
8727;21.2719806;48.7527851
8728;21.2720419;48.7527189
8729;21.2721698;48.7525808
8730;21.2722753;48.7524655
8731;21.2714893;48.7539235
8732;21.2714714;48.7539506
8733;21.2714438;48.7539806
8734;21.2712031;48.7542205
8735;21.2711785;48.754251
8736;21.27117;48.7542744
8737;21.2711685;48.7543029
8738;21.2712044;48.7544074
8739;21.2712443;48.7545278
8740;21.2712573;48.754566
8741;21.271344;48.7547819
8742;21.2713772;48.7548539
8743;21.2710595;48.7553817
8744;21.2711198;48.7553162
8745;21.2713469;48.7550614
8746;21.2713903;48.7549974
8747;21.2714033;48.7549672
8748;21.2714021;48.7549434
8749;21.2727407;48.7519848
8750;21.2726112;48.7521149
8751;21.2724994;48.7522315
8752;21.272376;48.7523599
8753;21.2729464;48.7519699
8754;21.2730534;48.7520207
8755;21.2731694;48.7520838
8756;21.2732277;48.7521191
8757;21.2733151;48.7521796
8758;21.2734015;48.7522446
8759;21.2734872;48.7523143
8760;21.272668;48.7518471
8761;21.2721899;48.751655
8762;21.271871;48.7515269
8763;21.2718163;48.751505
8764;21.274337;48.7544802
8765;21.2744418;48.7540688
8766;21.2745094;48.7540258
8767;21.2736785;48.7545542
8768;21.2735569;48.7546864
8769;21.2734313;48.754823
8770;21.2733151;48.7549495
8771;21.2732066;48.7550675
8772;21.2731178;48.7551222
8773;21.2730178;48.7551411
8774;21.2729156;48.7551259
8775;21.2728;48.7550814
8776;21.2726856;48.7550326
8777;21.2725939;48.7549746
8778;21.2725637;48.7549196
8779;21.272564;48.7548644
8780;21.2726194;48.7547925
8781;21.2726439;48.7547546
8782;21.272769;48.7546194
8783;21.2728804;48.7544997
8784;21.2730009;48.7543721
8785;21.2731256;48.7542395
8786;21.2732459;48.7541046
8787;21.273326;48.7540215
8788;21.2733843;48.7539548
8789;21.2764838;48.7560487
8790;21.2764968;48.756027
8791;21.2765002;48.7560037
8792;21.276497;48.7559816
8793;21.2764811;48.7559612
8794;21.2764504;48.7559444
8795;21.2763594;48.7559077
8796;21.2761719;48.7558314
8797;21.2759896;48.7557573
8798;21.2755797;48.7555905
8799;21.2753986;48.7555168
8800;21.2753062;48.7554804
8801;21.2751847;48.7554393
8802;21.2751536;48.7554288
8803;21.2763851;48.7563845
8804;21.2764361;48.7564173
8805;21.2764429;48.7564613
8806;21.2764239;48.7565152
8807;21.2761134;48.7568358
8808;21.2759887;48.7569678
8809;21.2756887;48.7572854
8810;21.2753591;48.7576344
8811;21.2752092;48.757793
8812;21.2748384;48.7581855
8813;21.2760195;48.7562338
8814;21.2758306;48.7561555
8815;21.2756766;48.7560916
8816;21.2752971;48.7559342
8817;21.2750931;48.7558495
8818;21.2750736;48.7558414
8819;21.2750183;48.7558187
8820;21.2749403;48.7557866
8821;21.274922;48.7557791
8822;21.2727153;48.757802
8823;21.2726604;48.7577543
8824;21.2726447;48.7577372
8825;21.2726346;48.7577193
8826;21.2726305;48.7576979
8827;21.2726327;48.7576765
8828;21.2726443;48.7576549
8829;21.272659;48.7576353
8830;21.2726985;48.7575834
8831;21.2729631;48.7573102
8832;21.2725162;48.7581773
8833;21.2744653;48.7556921
8834;21.2748391;48.7553321
8835;21.2747887;48.755311
8836;21.2738771;48.7563188
8837;21.2735336;48.7567038
8838;21.2741916;48.7563788
8839;21.2739691;48.7566177
8840;21.2737756;48.7568254
8841;21.2736213;48.756991
8842;21.2747371;48.7557933
8843;21.2680584;48.7601264
8844;21.2681132;48.7601504
8845;21.2681641;48.7601594
8846;21.2682233;48.7601665
8847;21.268303;48.7601748
8848;21.2683473;48.7601796
8849;21.2678889;48.7600278
8850;21.2678307;48.7600037
8851;21.2677629;48.7599705
8852;21.2672997;48.7596996
8853;21.2671132;48.7595917
8854;21.2669832;48.7595289
8855;21.266845;48.7594777
8856;21.2665969;48.7594122
8857;21.2664279;48.7593893
8858;21.2662777;48.7593804
8859;21.2661436;48.7593893
8860;21.2659988;48.7594087
8861;21.2658164;48.7594414
8862;21.2656698;48.7594799
8863;21.2656375;48.7594916
8864;21.2655723;48.7595113
8865;21.2655227;48.7595183
8866;21.2654845;48.759517
8867;21.2654416;48.7595082
8868;21.265406;48.7594962
8869;21.2653738;48.7594777
8870;21.2653564;48.7594525
8871;21.2653504;48.7594211
8872;21.2653544;48.759391
8873;21.2653671;48.7593636
8874;21.265396;48.7593389
8875;21.2654406;48.7593208
8876;21.2656059;48.7592978
8877;21.2657042;48.7592796
8878;21.2660083;48.7592088
8879;21.2661505;48.7591846
8880;21.266242;48.7591778
8881;21.2664103;48.7591764
8882;21.2665678;48.7591909
8883;21.2667463;48.7592191
8884;21.2668;48.7592465
8885;21.266903;48.7593014
8886;21.2669313;48.7593169
8887;21.2673246;48.7595718
8888;21.2674255;48.7596334
8889;21.2674297;48.7596359
8890;21.2675361;48.7596907
8891;21.2675642;48.7596976
8892;21.2676033;48.7597029
8893;21.2676739;48.759708
8894;21.2677865;48.7597159
8895;21.2678789;48.7597289
8896;21.2679299;48.7597461
8897;21.2679695;48.7597673
8898;21.2680016;48.7597871
8899;21.2680287;48.759812
8900;21.2680464;48.7598403
8901;21.2680581;48.7598704
8902;21.2680579;48.7598934
8903;21.2680472;48.7599176
8904;21.2680266;48.7599382
8905;21.2680051;48.7599567
8906;21.2679799;48.7599751
8907;21.2679662;48.7599865
8908;21.2679474;48.760001
8909;21.2704005;48.7576055
8910;21.2703589;48.7575943
8911;21.2702952;48.757587
8912;21.270259;48.7575877
8913;21.27022;48.7575934
8914;21.2701871;48.7576019
8915;21.2701577;48.7576105
8916;21.2701405;48.7576208
8917;21.2701191;48.7576334
8918;21.2700553;48.7576944
8919;21.2699391;48.7578269
8920;21.2698236;48.7579552
8921;21.269701;48.7580884
8922;21.2695817;48.758218
8923;21.2694869;48.7582897
8924;21.2707204;48.7576236
8925;21.2719614;48.758373
8926;21.271385;48.7589631
8927;21.2708825;48.7594895
8928;21.2718816;48.7582205
8929;21.271676;48.7581412
8930;21.271635;48.7581245
8931;21.2716128;48.7581113
8932;21.271601;48.7580933
8933;21.2716053;48.7580744
8934;21.2721772;48.7583492
8935;21.2945564;48.6797572
8936;21.2945876;48.6797753
8937;21.2943899;48.6795903
8938;21.2942912;48.6796633
8939;21.2942342;48.6797055
8940;21.2941903;48.6797362
8941;21.2940675;48.6798219
8942;21.2939481;48.6799053
8943;21.2938491;48.6799745
8944;21.2936513;48.6801126
8945;21.297843;48.6816183
8946;21.2979428;48.6817366
8947;21.2980305;48.6818636
8948;21.2982165;48.6821784
8949;21.2980313;48.6822206
8950;21.2979352;48.6822344
8951;21.2976004;48.6814058
8952;21.2974524;48.681319
8953;21.2978315;48.6814231
8954;21.2981019;48.6812007
8955;21.2982615;48.6810715
8956;21.2984363;48.6809315
8957;21.2985352;48.6808468
8958;21.2985534;48.6808184
8959;21.2985536;48.6807905
8960;21.2985251;48.6807587
8961;21.3023826;48.6769179
8962;21.3017403;48.6774345
8963;21.3025814;48.6769214
8964;21.3029917;48.6771415
8965;21.3030786;48.6771707
8966;21.301999;48.6766051
8967;21.3010449;48.6760957
8968;21.3007787;48.675947
8969;21.3004114;48.6757498
8970;21.3002174;48.6756457
8971;21.301139;48.6780238
8972;21.3011422;48.6781246
8973;21.3011234;48.6782982
8974;21.3010992;48.678323
8975;21.3010688;48.6783318
8976;21.3009975;48.6783179
8977;21.3008452;48.6782392
8978;21.300826;48.6782187
8979;21.3008209;48.6781959
8980;21.300826;48.6781727
8981;21.3008419;48.6781473
8982;21.3008419;48.6781473
8983;21.300826;48.6781727
8984;21.3008209;48.6781959
8985;21.300826;48.6782187
8986;21.3008452;48.6782392
8987;21.3009975;48.6783179
8988;21.3010688;48.6783318
8989;21.3010992;48.678323
8990;21.3011234;48.6782982
8991;21.3011422;48.6781246
8992;21.301139;48.6780238
8993;21.3017403;48.6774345
8994;21.3023826;48.6769179
8995;21.3039274;48.6756496
8996;21.3039936;48.6757149
8997;21.3040443;48.6757494
8998;21.3041014;48.6757714
8999;21.3041535;48.6757724
9000;21.3042196;48.675765
9001;21.3042711;48.6757326
9002;21.3043109;48.6756981
9003;21.3043215;48.6756459
9004;21.3043031;48.6756113
9005;21.3042582;48.6755685
9006;21.3037084;48.6754373
9007;21.3035294;48.6752853
9008;21.3042582;48.6755685
9009;21.3043031;48.6756113
9010;21.3043215;48.6756459
9011;21.3043109;48.6756981
9012;21.3042711;48.6757326
9013;21.3042196;48.675765
9014;21.3041535;48.6757724
9015;21.3041014;48.6757714
9016;21.3040443;48.6757494
9017;21.3039936;48.6757149
9018;21.3039274;48.6756496
9019;21.3042339;48.6754658
9020;21.2989802;48.6765681
9021;21.2994135;48.6768124
9022;21.2996175;48.6769229
9023;21.2996378;48.6769609
9024;21.2996404;48.677002
9025;21.2996164;48.6770406
9026;21.2994666;48.6771624
9027;21.2992257;48.677365
9028;21.298847;48.6776848
9029;21.2986885;48.6778125
9030;21.298647;48.6778281
9031;21.2985994;48.6778315
9032;21.2985397;48.6778185
9033;21.2983314;48.6777088
9034;21.2978728;48.6774674
9035;21.2990073;48.6764526
9036;21.2992171;48.67628
9037;21.2992927;48.6762178
9038;21.2993174;48.6761975
9039;21.2994627;48.6760809
9040;21.2995354;48.676023
9041;21.2995945;48.6759759
9042;21.2996767;48.6759104
9043;21.299754;48.6758504
9044;21.2998104;48.6758039
9045;21.2999058;48.6757312
9046;21.2555217;48.7574252
9047;21.2551299;48.7574998
9048;21.254913;48.7574557
9049;21.2547589;48.7574244
9050;21.2541522;48.7572811
9051;21.1338646;48.7685523
9052;21.1339619;48.7684727
9053;21.1340396;48.7684076
9054;21.1342486;48.7682457
9055;21.1343341;48.7681842
9056;21.1344613;48.7681047
9057;21.1346144;48.7680247
9058;21.1347831;48.7679434
9059;21.1349556;48.7678899
9060;21.1350473;48.7678661
9061;21.1351739;48.7678423
9062;21.135276;48.7678372
9063;21.135392;48.7678444
9064;21.1355079;48.7678656
9065;21.1356763;48.767906
9066;21.13625;48.7680522
9067;21.1372469;48.7683137
9068;21.1374797;48.7683766
9069;21.1376519;48.7684089
9070;21.1377624;48.7684269
9071;21.1378582;48.7684338
9072;21.1379573;48.7684286
9073;21.1380688;48.7684146
9074;21.138167;48.7683962
9075;21.1383074;48.7683652
9076;21.1388973;48.7681912
9077;21.1390228;48.7681588
9078;21.1391438;48.7681445
9079;21.1392393;48.7681405
9080;21.1393595;48.7681471
9081;21.1394765;48.7681679
9082;21.1395907;48.7682048
9083;21.1396691;48.7682506
9084;21.1397488;48.768304
9085;21.1398038;48.7683674
9086;21.1398432;48.7684291
9087;21.1398707;48.7684937
9088;21.1398927;48.7685905
9089;21.1398872;48.7687192
9090;21.1398726;48.7688287
9091;21.1398529;48.7690051
9092;21.139849;48.7692076
9093;21.1398721;48.7693686
9094;21.1399309;48.7695861
9095;21.1400138;48.7698192
9096;21.1400618;48.7698706
9097;21.1401023;48.7699173
9098;21.140152;48.7699728
9099;21.1401846;48.769997
9100;21.1402234;48.7700148
9101;21.1403541;48.7700546
9102;21.1405242;48.770094
9103;21.1406793;48.7701473
9104;21.1407665;48.7701889
9105;21.1408462;48.7702279
9106;21.140927;48.7702985
9107;21.1410211;48.7704016
9108;21.1410664;48.7704911
9109;21.1411043;48.7705898
9110;21.1411161;48.770709
9111;21.1410988;48.7708612
9112;21.1410496;48.7712705
9113;21.1410637;48.771484
9114;21.1410875;48.771636
9115;21.1411255;48.7717801
9116;21.1411681;48.7719058
9117;21.1412661;48.772063
9118;21.1414564;48.7723006
9119;21.141574;48.7724184
9120;21.1417197;48.7725042
9121;21.1418947;48.7725714
9122;21.1421752;48.7726819
9123;21.142305;48.7727491
9124;21.1423669;48.7727903
9125;21.1424272;48.772809
9126;21.1425045;48.7729682
9127;21.142513;48.7730781
9128;21.1425059;48.7731455
9129;21.1424845;48.7732675
9130;21.1424269;48.7735876
9131;21.1423885;48.7737724
9132;21.1423358;48.7740077
9133;21.1422874;48.7742771
9134;21.1422866;48.7744153
9135;21.1422831;48.7745193
9136;21.1423089;48.7746225
9137;21.142383;48.7747535
9138;21.142536;48.7749793
9139;21.1425928;48.7750933
9140;21.1426263;48.7752847
9141;21.1426738;48.7759016
9142;21.1427034;48.7762404
9143;21.1427013;48.7763971
9144;21.1426392;48.7765821
9145;21.1424747;48.7768356
9146;21.1419826;48.7773626
9147;21.1416397;48.7777451
9148;21.1415082;48.7778934
9149;21.1413961;48.7780899
9150;21.1413633;48.7782283
9151;21.1413606;48.778393
9152;21.1414325;48.778686
9153;21.1414829;48.7790044
9154;21.1414876;48.7791597
9155;21.1414861;48.7793358
9156;21.141478;48.7794849
9157;21.1414614;48.7796588
9158;21.1414325;48.7798902
9159;21.14134;48.7803746
9160;21.1413354;48.780431
9161;21.1806292;48.7610143
9162;21.1812946;48.7607826
9163;21.1813018;48.76078
9164;21.182473;48.7603476
9165;21.1825196;48.7603311
9166;21.183331;48.7600429
9167;21.1839101;48.75979
9168;21.1840149;48.7597443
9169;21.1847001;48.7594844
9170;21.1860444;48.7590583
9171;21.1861008;48.7590363
9172;21.1863339;48.7589666
9173;21.1869217;48.7588137
9174;21.1873041;48.7587259
9175;21.1874296;48.7586795
9176;21.1875331;48.7586216
9177;21.1875798;48.758582
9178;21.2318975;48.7494088
9179;21.231761;48.7494426
9180;21.2316721;48.7494636
9181;21.2315445;48.7494894
9182;21.2313125;48.7495252
9183;21.232266;48.7492957
9184;21.2324116;48.749242
9185;21.2459326;48.7061829
9186;21.2459438;48.7061383
9187;21.2459441;48.706118
9188;21.2459376;48.7060978
9189;21.245928;48.7060836
9190;21.2459059;48.7060509
9191;21.2458598;48.7059835
9192;21.2457297;48.7057929
9193;21.2457028;48.7057535
9194;21.245487;48.7054366
9195;21.245465;48.7054043
9196;21.2454343;48.705361
9197;21.2453986;48.7053107
9198;21.2453406;48.705269
9199;21.2452725;48.7052382
9200;21.2458165;48.7065056
9201;21.2458002;48.7065417
9202;21.2457855;48.7065672
9203;21.2457681;48.706591
9204;21.2457404;48.7066263
9205;21.2457211;48.7066449
